文件路径,页码,图片,角度,标签,面积,bid,异常
051/巨字第10册.pdf,4,Im9,-179.25,反转,286942.92,51_10_4_9,
051/巨字第10册.pdf,5,Im0,0.00,正,267624.42,51_10_5_4,
051/巨字第10册.pdf,5,Im1,0.00,正,267624.42,51_10_5_3,
051/巨字第10册.pdf,5,Im2,0.00,正,269750.85,51_10_5_2,
051/巨字第10册.pdf,5,Im3,0.00,正,269750.82,51_10_5_1,
051/巨字第10册.pdf,5,Im4,0.00,正,270459.59,51_10_5_0,
051/巨字第10册.pdf,5,Im5,180.00,反转,270459.60,51_10_5_5,
051/巨字第10册.pdf,5,Im6,180.00,反转,266206.88,51_10_5_6,
051/巨字第10册.pdf,5,Im7,180.00,反转,264746.54,51_10_5_7,
051/巨字第10册.pdf,5,Im8,-179.70,反转,272526.31,51_10_5_8,
051/巨字第10册.pdf,5,Im9,-179.70,反转,274104.50,51_10_5_9,
051/巨字第10册.pdf,6,Im0,0.30,正,276824.76,51_10_6_4,
051/巨字第10册.pdf,6,Im1,0.30,正,274100.69,51_10_6_3,
051/巨字第10册.pdf,6,Im2,0.40,正,281536.19,51_10_6_2,
051/巨字第10册.pdf,6,Im3,0.40,正,276986.59,51_10_6_1,
051/巨字第10册.pdf,6,Im4,0.00,正,265675.32,51_10_6_0,
051/巨字第10册.pdf,6,Im5,180.00,反转,264800.91,51_10_6_5,
051/巨字第10册.pdf,6,Im6,180.00,反转,267919.80,51_10_6_6,
051/巨字第10册.pdf,6,Im7,180.00,反转,266450.07,51_10_6_7,
051/巨字第10册.pdf,6,Im8,180.00,反转,269514.55,51_10_6_8,
051/巨字第10册.pdf,6,Im9,180.00,反转,269514.55,51_10_6_9,
051/巨字第10册.pdf,7,Im0,0.25,正,271843.07,51_10_7_4,
051/巨字第10册.pdf,7,Im1,0.25,正,270272.39,51_10_7_3,
051/巨字第10册.pdf,7,Im2,0.25,正,275734.50,51_10_7_2,
051/巨字第10册.pdf,7,Im3,0.25,正,274134.99,51_10_7_1,
051/巨字第10册.pdf,7,Im4,0.25,正,275396.48,51_10_7_0,
051/巨字第10册.pdf,7,Im5,-179.75,反转,275883.22,51_10_7_5,
051/巨字第10册.pdf,7,Im6,-179.75,反转,273878.50,51_10_7_6,
051/巨字第10册.pdf,7,Im7,-179.75,反转,267525.26,51_10_7_7,
051/巨字第10册.pdf,7,Im8,180.00,反转,266660.40,51_10_7_8,
051/巨字第10册.pdf,7,Im9,180.00,反转,266660.40,51_10_7_9,
051/巨字第05册.pdf,0,Im0,0.00,正,268184.06,51_5_0_4,
051/巨字第05册.pdf,0,Im1,0.00,正,266853.39,51_5_0_3,
051/巨字第05册.pdf,0,Im2,0.00,正,269278.29,51_5_0_2,
051/巨字第05册.pdf,0,Im3,0.00,正,269278.28,51_5_0_1,
051/巨字第05册.pdf,0,Im4,0.00,正,270518.65,51_5_0_0,
051/巨字第05册.pdf,0,Im5,180.00,反转,270518.68,51_5_0_5,
051/巨字第05册.pdf,0,Im6,180.00,反转,269807.22,51_5_0_6,
051/巨字第05册.pdf,0,Im7,180.00,反转,270400.53,51_5_0_7,
051/巨字第05册.pdf,0,Im8,180.00,反转,267492.38,51_5_0_8,
051/巨字第05册.pdf,0,Im9,180.00,反转,270459.55,51_5_0_9,
051/巨字第05册.pdf,1,Im0,0.00,正,270459.57,51_5_1_4,
051/巨字第05册.pdf,1,Im1,0.00,正,270459.57,51_5_1_3,
051/巨字第05册.pdf,1,Im2,0.00,正,267506.31,51_5_1_2,
051/巨字第05册.pdf,1,Im3,0.00,正,263104.13,51_5_1_1,
051/巨字第05册.pdf,1,Im4,0.00,正,265008.14,51_5_1_0,
051/巨字第05册.pdf,1,Im5,180.00,反转,266175.63,51_5_1_5,
051/巨字第05册.pdf,1,Im6,180.00,反转,266270.81,51_5_1_6,
051/巨字第05册.pdf,1,Im7,180.00,反转,268628.53,51_5_1_7,
051/巨字第05册.pdf,1,Im8,-179.80,反转,271726.01,51_5_1_8,
051/巨字第05册.pdf,1,Im9,-179.80,反转,268849.84,51_5_1_9,
051/巨字第05册.pdf,2,Im0,0.00,正,269101.07,51_5_2_4,
051/巨字第05册.pdf,2,Im1,0.00,正,268805.85,51_5_2_3,
051/巨字第05册.pdf,2,Im2,0.30,正,276679.54,51_5_2_2,
051/巨字第05册.pdf,2,Im3,0.30,正,278708.44,51_5_2_1,
051/巨字第05册.pdf,2,Im4,-0.20,正,273167.24,51_5_2_0,
051/巨字第05册.pdf,2,Im5,179.80,反转,274139.00,51_5_2_5,
051/巨字第05册.pdf,2,Im6,-179.70,反转,276089.76,51_5_2_6,
051/巨字第05册.pdf,2,Im7,-179.70,反转,274403.47,51_5_2_7,
051/巨字第05册.pdf,2,Im8,-179.50,反转,284310.63,51_5_2_8,
051/巨字第05册.pdf,2,Im9,-179.50,反转,281012.31,51_5_2_9,
051/巨字第05册.pdf,3,Im0,-0.40,正,281536.14,51_5_3_4,
051/巨字第05册.pdf,3,Im1,-0.40,正,281236.91,51_5_3_3,
051/巨字第05册.pdf,3,Im2,0.00,正,270459.62,51_5_3_2,
051/巨字第05册.pdf,3,Im3,0.00,正,268975.94,51_5_3_1,
051/巨字第05册.pdf,3,Im4,-0.20,正,273941.80,51_5_3_0,
051/巨字第05册.pdf,3,Im5,179.80,反转,271355.68,51_5_3_5,
051/巨字第05册.pdf,3,Im6,180.00,反转,270459.60,51_5_3_6,
051/巨字第05册.pdf,3,Im7,180.00,反转,270162.87,51_5_3_7,
051/巨字第05册.pdf,3,Im8,-179.50,反转,284310.63,51_5_3_8,
051/巨字第05册.pdf,3,Im9,-179.50,反转,281012.27,51_5_3_9,
051/巨字第05册.pdf,4,Im0,0.25,正,277298.11,51_5_4_4,
051/巨字第05册.pdf,4,Im1,0.25,正,276166.08,51_5_4_3,
051/巨字第05册.pdf,4,Im2,0.00,正,270459.57,51_5_4_2,
051/巨字第05册.pdf,4,Im3,0.00,正,268975.94,51_5_4_1,
051/巨字第05册.pdf,4,Im4,0.00,正,270459.59,51_5_4_0,
051/巨字第05册.pdf,4,Im5,180.00,反转,270459.60,51_5_4_5,
051/巨字第05册.pdf,4,Im6,180.00,反转,270459.60,51_5_4_6,
051/巨字第05册.pdf,4,Im7,180.00,反转,270459.57,51_5_4_7,
051/巨字第05册.pdf,4,Im8,-179.75,反转,277359.13,51_5_4_8,
051/巨字第05册.pdf,4,Im9,-179.75,反转,273183.38,51_5_4_9,
051/巨字第05册.pdf,5,Im0,0.00,正,270459.57,51_5_5_4,
051/巨字第05册.pdf,5,Im1,0.00,正,270459.57,51_5_5_3,
051/巨字第05册.pdf,5,Im2,0.25,正,277359.13,51_5_5_2,
051/巨字第05册.pdf,5,Im3,0.25,正,276166.12,51_5_5_1,
051/巨字第05册.pdf,5,Im4,0.00,正,270459.60,51_5_5_0,
051/巨字第05册.pdf,5,Im5,180.00,反转,266008.80,51_5_5_5,
051/巨字第05册.pdf,5,Im6,-179.75,反转,276199.96,51_5_5_6,
051/巨字第05册.pdf,5,Im7,-179.75,反转,271867.07,51_5_5_7,
051/巨字第05册.pdf,5,Im8,180.00,反转,270459.57,51_5_5_8,
051/巨字第05册.pdf,5,Im9,180.00,反转,268975.96,51_5_5_9,
051/巨字第05册.pdf,6,Im0,0.00,正,270162.87,51_5_6_4,
051/巨字第05册.pdf,6,Im1,0.00,正,270459.57,51_5_6_3,
051/巨字第05册.pdf,6,Im2,0.00,正,270459.57,51_5_6_2,
051/巨字第05册.pdf,6,Im3,0.00,正,270459.62,51_5_6_1,
051/巨字第05册.pdf,6,Im4,0.00,正,268975.94,51_5_6_0,
051/巨字第05册.pdf,6,Im5,180.00,反转,270459.60,51_5_6_5,
051/巨字第05册.pdf,6,Im6,-179.50,反转,283947.74,51_5_6_6,
051/巨字第05册.pdf,6,Im7,-179.50,反转,281461.99,51_5_6_7,
051/巨字第05册.pdf,6,Im8,180.00,反转,270459.57,51_5_6_8,
051/巨字第05册.pdf,6,Im9,180.00,反转,270162.87,51_5_6_9,
051/巨字第05册.pdf,7,Im0,0.50,正,280016.38,51_5_7_4,
051/巨字第05册.pdf,7,Im1,0.50,正,284310.51,51_5_7_3,
051/巨字第05册.pdf,7,Im2,0.00,正,270459.62,51_5_7_2,
051/巨字第05册.pdf,7,Im3,0.00,正,269569.40,51_5_7_1,
051/巨字第05册.pdf,7,Im4,0.00,正,270014.50,51_5_7_0,
051/巨字第05册.pdf,7,Im5,180.00,反转,270459.60,51_5_7_5,
051/巨字第05册.pdf,7,Im6,180.00,反转,270459.62,51_5_7_6,
051/巨字第05册.pdf,7,Im7,180.00,反转,270459.59,51_5_7_7,
051/巨字第05册.pdf,7,Im8,180.00,反转,270459.55,51_5_7_8,
051/巨字第05册.pdf,7,Im9,180.00,反转,266602.18,51_5_7_9,
051/巨字第05册.pdf,8,Im0,0.00,正,270518.64,51_5_8_4,
051/巨字第05册.pdf,8,Im1,0.00,正,270518.64,51_5_8_3,
051/巨字第05册.pdf,8,Im2,0.00,正,268234.17,51_5_8_2,
051/巨字第05册.pdf,8,Im3,0.00,正,268382.52,51_5_8_1,
051/巨字第05册.pdf,8,Im4,-1.00,正,296332.87,51_5_8_0,
051/巨字第09册.pdf,0,Im0,0.00,正,268892.66,51_9_0_4,
051/巨字第09册.pdf,0,Im1,0.00,正,268892.66,51_9_0_3,
051/巨字第09册.pdf,0,Im2,0.00,正,268892.61,51_9_0_2,
051/巨字第09册.pdf,0,Im3,0.00,正,268892.66,51_9_0_1,
051/巨字第09册.pdf,0,Im4,0.00,正,268892.66,51_9_0_0,
051/巨字第09册.pdf,0,Im5,180.00,反转,268892.64,51_9_0_5,
051/巨字第09册.pdf,0,Im6,180.00,反转,268892.64,51_9_0_6,
051/巨字第09册.pdf,0,Im7,180.00,反转,268892.62,51_9_0_7,
051/巨字第09册.pdf,0,Im8,180.00,反转,268892.62,51_9_0_8,
051/巨字第09册.pdf,0,Im9,180.00,反转,268892.62,51_9_0_9,
051/巨字第09册.pdf,1,Im0,0.00,正,268892.66,51_9_1_4,
051/巨字第09册.pdf,1,Im1,0.00,正,268892.66,51_9_1_3,
051/巨字第09册.pdf,1,Im2,0.00,正,268892.66,51_9_1_2,
051/巨字第09册.pdf,1,Im3,0.00,正,268892.66,51_9_1_1,
051/巨字第09册.pdf,1,Im4,0.00,正,268892.66,51_9_1_0,
051/巨字第09册.pdf,1,Im5,180.00,反转,268892.64,51_9_1_5,
051/巨字第09册.pdf,1,Im6,180.00,反转,268892.62,51_9_1_6,
051/巨字第09册.pdf,1,Im7,180.00,反转,268892.62,51_9_1_7,
051/巨字第09册.pdf,1,Im8,180.00,反转,268892.62,51_9_1_8,
051/巨字第09册.pdf,1,Im9,180.00,反转,268892.62,51_9_1_9,
051/巨字第09册.pdf,2,Im0,0.00,正,268892.66,51_9_2_4,
